,query,month,unique_channels,new_views,hours_watched
9997,Chick fil A,February 2018,2,272,87
9998,Chick fil A,January 2018,3,60,8
9999,Chick fil A,December 2017,1,119,38
10000,Chick fil A,November 2017,1,177,82
10001,Chick fil A,October 2017,0,0,0
10002,PaneraBread,May 2019,2,10,10
10003,PaneraBread,April 2019,1,1,1
10004,PaneraBread,March 2019,1,2,5
10005,PaneraBread,February 2019,1,7,5
10006,PaneraBread,January 2019,0,0,0
10007,PaneraBread,December 2018,0,0,0
10008,PaneraBread,November 2018,1,1,3
10009,PaneraBread,October 2018,1,1,2
10010,PaneraBread,September 2018,1,51,42
10011,PaneraBread,August 2018,0,0,0
10012,PaneraBread,July 2018,1,0,0
10013,PaneraBread,June 2018,0,0,0
10014,PaneraBread,May 2018,0,0,0
10015,PaneraBread,April 2018,0,0,0
10016,PaneraBread,March 2018,2,"1,853",702
10017,PaneraBread,February 2018,1,839,353
10018,PaneraBread,January 2018,1,892,513
10019,PaneraBread,December 2017,1,334,119
10020,PaneraBread,November 2017,0,0,0
10021,PaneraBread,October 2017,1,941,378
10022,JackintheBox,May 2019,12,"352,681","172,181"
10023,JackintheBox,April 2019,10,"165,057","69,417"
10024,JackintheBox,March 2019,7,"97,802","37,599"
10025,JackintheBox,February 2019,6,"105,392","42,013"
10026,JackintheBox,January 2019,8,"248,928","168,981"
10027,JackintheBox,December 2018,8,"43,563","18,394"
10028,JackintheBox,November 2018,8,"250,695","131,981"
10029,JackintheBox,October 2018,6,"183,690","82,450"
10030,JackintheBox,September 2018,4,"230,032","101,653"
10031,JackintheBox,August 2018,5,"168,264","58,547"
10032,JackintheBox,July 2018,5,"174,803","73,934"
10033,JackintheBox,June 2018,5,"105,925","47,065"
10034,JackintheBox,May 2018,4,"70,415","32,915"
10035,JackintheBox,April 2018,5,"82,127","36,491"
10036,JackintheBox,March 2018,3,"122,013","53,665"
10037,JackintheBox,February 2018,4,"102,922","55,394"
10038,JackintheBox,January 2018,2,"40,779","11,051"
10039,JackintheBox,December 2017,3,"86,995","28,959"
10040,JackintheBox,November 2017,0,0,0
10041,JackintheBox,October 2017,0,0,0
10042,PapaJohn’s,May 2019,0,0,0
10043,PapaJohn’s,April 2019,0,0,0
10044,PapaJohn’s,March 2019,0,0,0
10045,PapaJohn’s,February 2019,0,0,0
10046,PapaJohn’s,January 2019,0,0,0
10047,PapaJohn’s,December 2018,0,0,0
10048,PapaJohn’s,November 2018,0,0,0
10049,PapaJohn’s,October 2018,0,0,0
10050,PapaJohn’s,September 2018,0,0,0
10051,PapaJohn’s,August 2018,0,0,0
10052,PapaJohn’s,July 2018,0,0,0
10053,PapaJohn’s,June 2018,0,0,0
10054,PapaJohn’s,May 2018,0,0,0
10055,PapaJohn’s,April 2018,0,0,0
10056,PapaJohn’s,March 2018,0,0,0
10057,PapaJohn’s,February 2018,0,0,0
10058,PapaJohn’s,January 2018,0,0,0
10059,PapaJohn’s,December 2017,0,0,0
10060,PapaJohn’s,November 2017,0,0,0
10061,PapaJohn’s,October 2017,0,0,0
10062,DairyQueen,May 2019,0,0,0
10063,DairyQueen,April 2019,0,0,0
10064,DairyQueen,March 2019,0,0,0
10065,DairyQueen,February 2019,0,0,0
10066,DairyQueen,January 2019,0,0,0
10067,DairyQueen,December 2018,0,0,0
10068,DairyQueen,November 2018,0,0,0
10069,DairyQueen,October 2018,0,0,0
10070,DairyQueen,September 2018,0,0,0
10071,DairyQueen,August 2018,0,0,0
10072,DairyQueen,July 2018,0,0,0
10073,DairyQueen,June 2018,0,0,0
10074,DairyQueen,May 2018,0,0,0
10075,DairyQueen,April 2018,0,0,0
10076,DairyQueen,March 2018,0,0,0
10077,DairyQueen,February 2018,0,0,0
10078,DairyQueen,January 2018,1,0,0
10079,DairyQueen,December 2017,1,1,1
10080,DairyQueen,November 2017,1,1,0
10081,DairyQueen,October 2017,1,33,5
10082,LittleCaesars,May 2019,0,0,0
10083,LittleCaesars,April 2019,0,0,0
10084,LittleCaesars,March 2019,0,0,0
10085,LittleCaesars,February 2019,0,0,0
10086,LittleCaesars,January 2019,0,0,0
10087,LittleCaesars,December 2018,0,0,0
10088,LittleCaesars,November 2018,0,0,0
10089,LittleCaesars,October 2018,0,0,0
10090,LittleCaesars,September 2018,0,0,0
10091,LittleCaesars,August 2018,1,190,36
10092,LittleCaesars,July 2018,0,0,0
10093,LittleCaesars,June 2018,0,0,0
10094,LittleCaesars,May 2018,0,0,0
10095,LittleCaesars,April 2018,0,0,0
10096,LittleCaesars,March 2018,0,0,0
10097,LittleCaesars,February 2018,0,0,0
10098,LittleCaesars,January 2018,0,0,0
10099,LittleCaesars,December 2017,0,0,0
10100,LittleCaesars,November 2017,0,0,0
10101,LittleCaesars,October 2017,0,0,0
10102,Carl’sJr.,May 2019,0,0,0
10103,Carl’sJr.,April 2019,0,0,0
10104,Carl’sJr.,March 2019,0,0,0
10105,Carl’sJr.,February 2019,0,0,0
10106,Carl’sJr.,January 2019,0,0,0
10107,Carl’sJr.,December 2018,0,0,0
10108,Carl’sJr.,November 2018,0,0,0
10109,Carl’sJr.,October 2018,0,0,0
10110,Carl’sJr.,September 2018,0,0,0
10111,Carl’sJr.,August 2018,0,0,0
10112,Carl’sJr.,July 2018,0,0,0
10113,Carl’sJr.,June 2018,0,0,0
10114,Carl’sJr.,May 2018,0,0,0
10115,Carl’sJr.,April 2018,0,0,0
10116,Carl’sJr.,March 2018,0,0,0
10117,Carl’sJr.,February 2018,0,0,0
10118,Carl’sJr.,January 2018,0,0,0
10119,Carl’sJr.,December 2017,0,0,0
10120,Carl’sJr.,November 2017,0,0,0
10121,Carl’sJr.,October 2017,0,0,0
10122,Quisnos,May 2019,0,0,0
10123,Quisnos,April 2019,0,0,0
10124,Quisnos,March 2019,0,0,0
10125,Quisnos,February 2019,0,0,0
10126,Quisnos,January 2019,0,0,0
10127,Quisnos,December 2018,0,0,0
10128,Quisnos,November 2018,0,0,0
10129,Quisnos,October 2018,0,0,0
10130,Quisnos,September 2018,0,0,0
10131,Quisnos,August 2018,0,0,0
10132,Quisnos,July 2018,0,0,0
10133,Quisnos,June 2018,0,0,0
10134,Quisnos,May 2018,0,0,0
10135,Quisnos,April 2018,0,0,0
10136,Quisnos,March 2018,0,0,0
10137,Quisnos,February 2018,0,0,0
10138,Quisnos,January 2018,0,0,0
10139,Quisnos,December 2017,0,0,0
10140,Quisnos,November 2017,0,0,0
10141,Quisnos,October 2017,0,0,0
10142,LongJohnSilver’s,May 2019,0,0,0
10143,LongJohnSilver’s,April 2019,0,0,0
10144,LongJohnSilver’s,March 2019,0,0,0
10145,LongJohnSilver’s,February 2019,0,0,0
10146,LongJohnSilver’s,January 2019,0,0,0
10147,LongJohnSilver’s,December 2018,0,0,0
10148,LongJohnSilver’s,November 2018,0,0,0
10149,LongJohnSilver’s,October 2018,0,0,0
10150,LongJohnSilver’s,September 2018,0,0,0
10151,LongJohnSilver’s,August 2018,0,0,0
10152,LongJohnSilver’s,July 2018,0,0,0
10153,LongJohnSilver’s,June 2018,0,0,0
10154,LongJohnSilver’s,May 2018,0,0,0
10155,LongJohnSilver’s,April 2018,0,0,0
10156,LongJohnSilver’s,March 2018,0,0,0
10157,LongJohnSilver’s,February 2018,0,0,0
10158,LongJohnSilver’s,January 2018,0,0,0
10159,LongJohnSilver’s,December 2017,0,0,0
10160,LongJohnSilver’s,November 2017,0,0,0
10161,LongJohnSilver’s,October 2017,0,0,0
10162,BostonMarket,May 2019,0,0,0
10163,BostonMarket,April 2019,0,0,0
10164,BostonMarket,March 2019,0,0,0
10165,BostonMarket,February 2019,0,0,0
10166,BostonMarket,January 2019,0,0,0
10167,BostonMarket,December 2018,0,0,0
10168,BostonMarket,November 2018,0,0,0
10169,BostonMarket,October 2018,0,0,0
10170,BostonMarket,September 2018,0,0,0
10171,BostonMarket,August 2018,0,0,0
10172,BostonMarket,July 2018,0,0,0
10173,BostonMarket,June 2018,0,0,0
10174,BostonMarket,May 2018,0,0,0
10175,BostonMarket,April 2018,0,0,0
10176,BostonMarket,March 2018,0,0,0
10177,BostonMarket,February 2018,0,0,0
10178,BostonMarket,January 2018,0,0,0
10179,BostonMarket,December 2017,0,0,0
10180,BostonMarket,November 2017,0,0,0
10181,BostonMarket,October 2017,0,0,0
10182,CiCi’sPizza,May 2019,0,0,0
10183,CiCi’sPizza,April 2019,0,0,0
10184,CiCi’sPizza,March 2019,0,0,0
10185,CiCi’sPizza,February 2019,0,0,0
10186,CiCi’sPizza,January 2019,0,0,0
10187,CiCi’sPizza,December 2018,0,0,0
10188,CiCi’sPizza,November 2018,0,0,0
10189,CiCi’sPizza,October 2018,0,0,0
10190,CiCi’sPizza,September 2018,0,0,0
10191,CiCi’sPizza,August 2018,0,0,0
10192,CiCi’sPizza,July 2018,0,0,0
10193,CiCi’sPizza,June 2018,0,0,0
10194,CiCi’sPizza,May 2018,0,0,0
10195,CiCi’sPizza,April 2018,0,0,0
10196,CiCi’sPizza,March 2018,0,0,0
10197,CiCi’sPizza,February 2018,0,0,0
10198,CiCi’sPizza,January 2018,0,0,0
10199,CiCi’sPizza,December 2017,0,0,0
10200,CiCi’sPizza,November 2017,0,0,0
10201,CiCi’sPizza,October 2017,0,0,0
10202,CiCi’s Pissa,May 2019,0,0,0
10203,CiCi’s Pissa,April 2019,0,0,0
10204,CiCi’s Pissa,March 2019,0,0,0
10205,CiCi’s Pissa,February 2019,0,0,0
10206,CiCi’s Pissa,January 2019,0,0,0
10207,CiCi’s Pissa,December 2018,0,0,0
10208,CiCi’s Pissa,November 2018,0,0,0
10209,CiCi’s Pissa,October 2018,0,0,0
10210,CiCi’s Pissa,September 2018,0,0,0
10211,CiCi’s Pissa,August 2018,0,0,0
10212,CiCi’s Pissa,July 2018,0,0,0
10213,CiCi’s Pissa,June 2018,0,0,0
10214,CiCi’s Pissa,May 2018,0,0,0
10215,CiCi’s Pissa,April 2018,0,0,0
10216,CiCi’s Pissa,March 2018,0,0,0
10217,CiCi’s Pissa,February 2018,0,0,0
10218,CiCi’s Pissa,January 2018,0,0,0
10219,CiCi’s Pissa,December 2017,0,0,0
10220,CiCi’s Pissa,November 2017,0,0,0
10221,CiCi’s Pissa,October 2017,0,0,0
10222,Reeses ,May 2019,14,"3,813,883","3,203,118"
10223,Reeses ,April 2019,10,"4,174,369","3,325,671"
10224,Reeses ,March 2019,4,"2,154","1,476"
10225,Reeses ,February 2019,6,"7,028","2,318"
10226,Reeses ,January 2019,5,719,449
10227,Reeses ,December 2018,3,641,389
10228,Reeses ,November 2018,3,812,483
10229,Reeses ,October 2018,7,"964,771","390,613"
10230,Reeses ,September 2018,3,758,487
10231,Reeses ,August 2018,6,"1,930",755
10232,Reeses ,July 2018,5,"2,356",767
10233,Reeses ,June 2018,6,"1,478",918
10234,Reeses ,May 2018,11,"4,027","1,811"
10235,Reeses ,April 2018,7,"1,784",965
10236,Reeses ,March 2018,5,"2,418","1,002"
10237,Reeses ,February 2018,2,"1,140",293
10238,Reeses ,January 2018,3,"5,138",494
10239,Reeses ,December 2017,3,"7,234","1,793"
10240,Reeses ,November 2017,3,"10,178","3,183"
10241,Reeses ,October 2017,2,1,3
10242,Reese's,May 2019,12,"22,352","15,238"
10243,Reese's,April 2019,16,"14,077","7,722"
10244,Reese's,March 2019,9,"11,429","6,572"
10245,Reese's,February 2019,10,"5,508","3,026"
10246,Reese's,January 2019,10,"18,804","12,438"
10247,Reese's,December 2018,10,"23,246","13,185"
10248,Reese's,November 2018,6,"18,847","8,705"
10249,Reese's,October 2018,11,"15,011","8,562"
10250,Reese's,September 2018,6,"4,343","2,670"
10251,Reese's,August 2018,10,"12,439","5,645"
10252,Reese's,July 2018,7,"2,438","1,184"
10253,Reese's,June 2018,9,"2,312","1,322"
10254,Reese's,May 2018,10,"6,645","3,527"
10255,Reese's,April 2018,8,"6,023","2,626"
10256,Reese's,March 2018,8,679,301
10257,Reese's,February 2018,11,"1,110",252
10258,Reese's,January 2018,12,"2,043",690
10259,Reese's,December 2017,16,"2,224",843
10260,Reese's,November 2017,14,"1,541",589
10261,Reese's,October 2017,15,500,231
10262,KitKat,May 2019,42,"97,527","47,894"
10263,KitKat,April 2019,35,"23,118","14,850"
10264,KitKat,March 2019,20,"15,192","9,943"
10265,KitKat,February 2019,17,"5,370","2,236"
10266,KitKat,January 2019,26,"37,782","34,334"
10267,KitKat,December 2018,22,"7,400","5,027"
10268,KitKat,November 2018,17,"7,337","6,326"
10269,KitKat,October 2018,20,"10,501","6,215"
10270,KitKat,September 2018,16,"10,802","8,125"
10271,KitKat,August 2018,21,"10,320","4,360"
10272,KitKat,July 2018,22,"8,995","4,167"
10273,KitKat,June 2018,24,"11,292","5,831"
10274,KitKat,May 2018,17,"10,999","4,867"
10275,KitKat,April 2018,19,"11,158","7,854"
10276,KitKat,March 2018,20,"15,030","8,580"
10277,KitKat,February 2018,21,"6,721","3,652"
10278,KitKat,January 2018,14,"3,668","4,060"
10279,KitKat,December 2017,19,"8,943","7,061"
10280,KitKat,November 2017,20,"15,242","13,400"
10281,KitKat,October 2017,22,"6,238","5,529"
10282,M&Ms,May 2019,0,0,0
10283,M&Ms,April 2019,0,0,0
10284,M&Ms,March 2019,0,0,0
10285,M&Ms,February 2019,0,0,0
10286,M&Ms,January 2019,0,0,0
10287,M&Ms,December 2018,0,0,0
10288,M&Ms,November 2018,0,0,0
10289,M&Ms,October 2018,0,0,0
10290,M&Ms,September 2018,0,0,0
10291,M&Ms,August 2018,0,0,0
10292,M&Ms,July 2018,0,0,0
10293,M&Ms,June 2018,0,0,0
10294,M&Ms,May 2018,0,0,0
10295,M&Ms,April 2018,0,0,0
10296,M&Ms,March 2018,0,0,0
10297,M&Ms,February 2018,0,0,0
10298,M&Ms,January 2018,0,0,0
10299,M&Ms,December 2017,0,0,0
10300,M&Ms,November 2017,0,0,0
10301,M&Ms,October 2017,0,0,0
10302,MandM's,May 2019,0,0,0
10303,MandM's,April 2019,0,0,0
10304,MandM's,March 2019,0,0,0
10305,MandM's,February 2019,0,0,0
10306,MandM's,January 2019,0,0,0
10307,MandM's,December 2018,0,0,0
10308,MandM's,November 2018,0,0,0
10309,MandM's,October 2018,0,0,0
10310,MandM's,September 2018,0,0,0
10311,MandM's,August 2018,0,0,0
10312,MandM's,July 2018,0,0,0
10313,MandM's,June 2018,0,0,0
10314,MandM's,May 2018,0,0,0
10315,MandM's,April 2018,0,0,0
10316,MandM's,March 2018,0,0,0
10317,MandM's,February 2018,0,0,0
10318,MandM's,January 2018,0,0,0
10319,MandM's,December 2017,0,0,0
10320,MandM's,November 2017,0,0,0
10321,MandM's,October 2017,0,0,0
10322,Hersheys,May 2019,18,"3,880,802","3,279,169"
10323,Hersheys,April 2019,22,"4,257,140","3,418,315"
10324,Hersheys,March 2019,19,"4,249","1,894"
10325,Hersheys,February 2019,18,"12,832","8,208"
10326,Hersheys,January 2019,22,"8,293","4,020"
10327,Hersheys,December 2018,20,"6,449","4,043"
10328,Hersheys,November 2018,24,"10,520","5,269"
10329,Hersheys,October 2018,16,"970,174","394,079"
10330,Hersheys,September 2018,13,"5,043","2,791"
10331,Hersheys,August 2018,18,"8,453","4,238"
10332,Hersheys,July 2018,15,"5,325","2,649"
10333,Hersheys,June 2018,19,"4,344","2,116"
10334,Hersheys,May 2018,19,"16,382","6,344"
10335,Hersheys,April 2018,18,"10,876","8,010"
10336,Hersheys,March 2018,15,"6,392","1,981"
10337,Hersheys,February 2018,7,"2,254","1,171"
10338,Hersheys,January 2018,8,"7,067","13,310"
10339,Hersheys,December 2017,15,"18,997","17,017"
10340,Hersheys,November 2017,22,"37,607","21,732"
10341,Hersheys,October 2017,13,"48,039","9,603"
10342,AlmondJoy,May 2019,0,0,0
10343,AlmondJoy,April 2019,1,11,4
10344,AlmondJoy,March 2019,1,0,0
10345,AlmondJoy,February 2019,0,0,0
10346,AlmondJoy,January 2019,0,0,0
10347,AlmondJoy,December 2018,0,0,0
10348,AlmondJoy,November 2018,0,0,0
10349,AlmondJoy,October 2018,0,0,0
10350,AlmondJoy,September 2018,0,0,0
10351,AlmondJoy,August 2018,0,0,0
10352,AlmondJoy,July 2018,0,0,0
10353,AlmondJoy,June 2018,0,0,0
10354,AlmondJoy,May 2018,1,0,0
10355,AlmondJoy,April 2018,0,0,0
10356,AlmondJoy,March 2018,0,0,0
10357,AlmondJoy,February 2018,0,0,0
10358,AlmondJoy,January 2018,0,0,0
10359,AlmondJoy,December 2017,0,0,0
10360,AlmondJoy,November 2017,0,0,0
10361,AlmondJoy,October 2017,0,0,0
10362,3Musketeers,May 2019,0,0,0
10363,3Musketeers,April 2019,0,0,0
10364,3Musketeers,March 2019,0,0,0
10365,3Musketeers,February 2019,0,0,0
10366,3Musketeers,January 2019,0,0,0
10367,3Musketeers,December 2018,0,0,0
10368,3Musketeers,November 2018,0,0,0
10369,3Musketeers,October 2018,1,34,39
10370,3Musketeers,September 2018,0,0,0
10371,3Musketeers,August 2018,0,0,0
10372,3Musketeers,July 2018,0,0,0
10373,3Musketeers,June 2018,0,0,0
10374,3Musketeers,May 2018,0,0,0
10375,3Musketeers,April 2018,0,0,0
10376,3Musketeers,March 2018,0,0,0
10377,3Musketeers,February 2018,0,0,0
10378,3Musketeers,January 2018,0,0,0
10379,3Musketeers,December 2017,0,0,0
10380,3Musketeers,November 2017,0,0,0
10381,3Musketeers,October 2017,0,0,0
10382,DoveChocolate,May 2019,0,0,0
10383,DoveChocolate,April 2019,0,0,0
10384,DoveChocolate,March 2019,0,0,0
10385,DoveChocolate,February 2019,0,0,0
10386,DoveChocolate,January 2019,0,0,0
10387,DoveChocolate,December 2018,0,0,0
10388,DoveChocolate,November 2018,0,0,0
10389,DoveChocolate,October 2018,0,0,0
10390,DoveChocolate,September 2018,0,0,0
10391,DoveChocolate,August 2018,0,0,0
10392,DoveChocolate,July 2018,0,0,0
10393,DoveChocolate,June 2018,0,0,0
10394,DoveChocolate,May 2018,0,0,0
10395,DoveChocolate,April 2018,0,0,0
10396,DoveChocolate,March 2018,0,0,0
10397,DoveChocolate,February 2018,0,0,0
10398,DoveChocolate,January 2018,0,0,0
10399,DoveChocolate,December 2017,0,0,0
10400,DoveChocolate,November 2017,0,0,0
10401,DoveChocolate,October 2017,0,0,0
10402,MilkyWay,May 2019,15,"6,376","2,273"
10403,MilkyWay,April 2019,14,"12,694","5,825"
10404,MilkyWay,March 2019,13,"11,432","4,854"
10405,MilkyWay,February 2019,10,"12,693","5,121"
10406,MilkyWay,January 2019,10,"10,896","5,546"
10407,MilkyWay,December 2018,8,"7,250","3,924"
10408,MilkyWay,November 2018,13,"17,215","5,386"
10409,MilkyWay,October 2018,14,"19,339","6,725"
10410,MilkyWay,September 2018,12,"5,120","1,062"
10411,MilkyWay,August 2018,11,"13,353","4,303"
10412,MilkyWay,July 2018,11,"2,433",547
10413,MilkyWay,June 2018,12,"1,855",395
10414,MilkyWay,May 2018,12,"11,815","5,268"
10415,MilkyWay,April 2018,13,"15,123","7,157"
10416,MilkyWay,March 2018,13,"5,156","1,905"
10417,MilkyWay,February 2018,9,"1,486",530
10418,MilkyWay,January 2018,12,"12,863","6,494"
10419,MilkyWay,December 2017,9,"12,707","5,695"
10420,MilkyWay,November 2017,9,"20,052","11,507"
10421,MilkyWay,October 2017,10,"5,714","2,738"
10422,Twisslers,May 2019,0,0,0
10423,Twisslers,April 2019,0,0,0
10424,Twisslers,March 2019,0,0,0
10425,Twisslers,February 2019,0,0,0
10426,Twisslers,January 2019,0,0,0
10427,Twisslers,December 2018,0,0,0
10428,Twisslers,November 2018,0,0,0
10429,Twisslers,October 2018,0,0,0
10430,Twisslers,September 2018,0,0,0
10431,Twisslers,August 2018,0,0,0
10432,Twisslers,July 2018,0,0,0
10433,Twisslers,June 2018,0,0,0
10434,Twisslers,May 2018,0,0,0
10435,Twisslers,April 2018,0,0,0
10436,Twisslers,March 2018,0,0,0
10437,Twisslers,February 2018,0,0,0
10438,Twisslers,January 2018,0,0,0
10439,Twisslers,December 2017,0,0,0
10440,Twisslers,November 2017,0,0,0
10441,Twisslers,October 2017,0,0,0
10442,FerreroRocher,May 2019,0,0,0
10443,FerreroRocher,April 2019,0,0,0
10444,FerreroRocher,March 2019,0,0,0
10445,FerreroRocher,February 2019,0,0,0
10446,FerreroRocher,January 2019,0,0,0
10447,FerreroRocher,December 2018,0,0,0
10448,FerreroRocher,November 2018,0,0,0
10449,FerreroRocher,October 2018,0,0,0
10450,FerreroRocher,September 2018,0,0,0
10451,FerreroRocher,August 2018,0,0,0
10452,FerreroRocher,July 2018,0,0,0
10453,FerreroRocher,June 2018,0,0,0
10454,FerreroRocher,May 2018,0,0,0
10455,FerreroRocher,April 2018,0,0,0
10456,FerreroRocher,March 2018,0,0,0
10457,FerreroRocher,February 2018,0,0,0
10458,FerreroRocher,January 2018,0,0,0
10459,FerreroRocher,December 2017,0,0,0
10460,FerreroRocher,November 2017,0,0,0
10461,FerreroRocher,October 2017,0,0,0
10462,BabyRuth,May 2019,0,0,0
10463,BabyRuth,April 2019,0,0,0
10464,BabyRuth,March 2019,0,0,0
10465,BabyRuth,February 2019,0,0,0
10466,BabyRuth,January 2019,0,0,0
10467,BabyRuth,December 2018,0,0,0
10468,BabyRuth,November 2018,0,0,0
10469,BabyRuth,October 2018,0,0,0
10470,BabyRuth,September 2018,1,74,19
10471,BabyRuth,August 2018,0,0,0
10472,BabyRuth,July 2018,0,0,0
10473,BabyRuth,June 2018,0,0,0
10474,BabyRuth,May 2018,0,0,0
10475,BabyRuth,April 2018,0,0,0
10476,BabyRuth,March 2018,0,0,0
10477,BabyRuth,February 2018,0,0,0
10478,BabyRuth,January 2018,0,0,0
10479,BabyRuth,December 2017,0,0,0
10480,BabyRuth,November 2017,0,0,0
10481,BabyRuth,October 2017,0,0,0
10482,YorkPeppermintPatties,May 2019,0,0,0
10483,YorkPeppermintPatties,April 2019,0,0,0
10484,YorkPeppermintPatties,March 2019,0,0,0
10485,YorkPeppermintPatties,February 2019,0,0,0
10486,YorkPeppermintPatties,January 2019,0,0,0
10487,YorkPeppermintPatties,December 2018,0,0,0
10488,YorkPeppermintPatties,November 2018,0,0,0
10489,YorkPeppermintPatties,October 2018,0,0,0
10490,YorkPeppermintPatties,September 2018,0,0,0
10491,YorkPeppermintPatties,August 2018,0,0,0
10492,YorkPeppermintPatties,July 2018,0,0,0
10493,YorkPeppermintPatties,June 2018,0,0,0
10494,YorkPeppermintPatties,May 2018,0,0,0
10495,YorkPeppermintPatties,April 2018,0,0,0
10496,YorkPeppermintPatties,March 2018,0,0,0
10497,YorkPeppermintPatties,February 2018,0,0,0
10498,YorkPeppermintPatties,January 2018,0,0,0
10499,YorkPeppermintPatties,December 2017,0,0,0
10500,YorkPeppermintPatties,November 2017,0,0,0
10501,YorkPeppermintPatties,October 2017,0,0,0
10502,TootsieRolls,May 2019,0,0,0
10503,TootsieRolls,April 2019,0,0,0
10504,TootsieRolls,March 2019,1,5,3
10505,TootsieRolls,February 2019,0,0,0
10506,TootsieRolls,January 2019,0,0,0
10507,TootsieRolls,December 2018,0,0,0
10508,TootsieRolls,November 2018,0,0,0
10509,TootsieRolls,October 2018,0,0,0
10510,TootsieRolls,September 2018,0,0,0
10511,TootsieRolls,August 2018,0,0,0
10512,TootsieRolls,July 2018,0,0,0
10513,TootsieRolls,June 2018,0,0,0
10514,TootsieRolls,May 2018,0,0,0
10515,TootsieRolls,April 2018,0,0,0
10516,TootsieRolls,March 2018,0,0,0
10517,TootsieRolls,February 2018,0,0,0
10518,TootsieRolls,January 2018,0,0,0
10519,TootsieRolls,December 2017,0,0,0
10520,TootsieRolls,November 2017,0,0,0
10521,TootsieRolls,October 2017,0,0,0
10522,SwedishFish,May 2019,0,0,0
10523,SwedishFish,April 2019,0,0,0
10524,SwedishFish,March 2019,0,0,0
10525,SwedishFish,February 2019,0,0,0
10526,SwedishFish,January 2019,0,0,0
10527,SwedishFish,December 2018,0,0,0
10528,SwedishFish,November 2018,0,0,0
10529,SwedishFish,October 2018,0,0,0
10530,SwedishFish,September 2018,0,0,0
10531,SwedishFish,August 2018,0,0,0
10532,SwedishFish,July 2018,0,0,0
10533,SwedishFish,June 2018,0,0,0
10534,SwedishFish,May 2018,0,0,0
10535,SwedishFish,April 2018,0,0,0
10536,SwedishFish,March 2018,0,0,0
10537,SwedishFish,February 2018,0,0,0
10538,SwedishFish,January 2018,0,0,0
10539,SwedishFish,December 2017,0,0,0
10540,SwedishFish,November 2017,0,0,0
10541,SwedishFish,October 2017,0,0,0
10542,FullThrottle,May 2019,0,0,0
10543,FullThrottle,April 2019,0,0,0
10544,FullThrottle,March 2019,0,0,0
10545,FullThrottle,February 2019,0,0,0
10546,FullThrottle,January 2019,0,0,0
10547,FullThrottle,December 2018,1,22,4
10548,FullThrottle,November 2018,1,142,12
10549,FullThrottle,October 2018,0,0,0
10550,FullThrottle,September 2018,0,0,0
10551,FullThrottle,August 2018,1,206,16
10552,FullThrottle,July 2018,0,0,0
10553,FullThrottle,June 2018,0,0,0
10554,FullThrottle,May 2018,0,0,0
10555,FullThrottle,April 2018,0,0,0
10556,FullThrottle,March 2018,0,0,0
10557,FullThrottle,February 2018,0,0,0
10558,FullThrottle,January 2018,0,0,0
10559,FullThrottle,December 2017,0,0,0
10560,FullThrottle,November 2017,0,0,0
10561,FullThrottle,October 2017,0,0,0
10562,NOSenergy,May 2019,0,0,0
