query,month,unique_channels,new_views,hours_watched
Nutri Grain,18-Sep,0,0,0
Nutri Grain,18-Aug,0,0,0
Nutri Grain,18-Jul,0,0,0
Nutri Grain,18-Jun,0,0,0
Nutri Grain,18-May,0,0,0
Nutri Grain,18-Apr,0,0,0
Nutri Grain,18-Mar,0,0,0
Nutri Grain,18-Feb,0,0,0
Nutri Grain,18-Jan,1,0,6
Nutri Grain,17-Dec,0,0,0
Nutri Grain,17-Nov,1,563,191
Nutri Grain,17-Oct,1,154,33
SpecialK,19-May,"17,417","91,158,162","39,787,619"
SpecialK,19-Apr,"17,812","99,242,630","42,326,203"
SpecialK,19-Mar,"12,080","63,529,267","24,894,208"
SpecialK,19-Feb,"11,597","44,862,174","21,970,569"
SpecialK,19-Jan,"14,136","79,277,395","36,827,492"
SpecialK,18-Dec,"13,305","73,189,627","38,419,502"
SpecialK,18-Nov,"12,619","61,093,532","27,105,250"
SpecialK,18-Oct,"12,736","69,189,068","32,766,140"
SpecialK,18-Sep,"12,128","59,380,966","28,314,525"
SpecialK,18-Aug,"11,995","60,271,427","25,035,657"
SpecialK,18-Jul,"11,663","77,910,116","28,474,544"
SpecialK,18-Jun,"11,408","67,508,943","27,419,671"
SpecialK,18-May,"11,594","69,355,388","33,183,143"
SpecialK,18-Apr,"11,241","56,914,578","26,799,961"
SpecialK,18-Mar,"11,097","54,907,150","20,699,815"
SpecialK,18-Feb,"9,960","48,442,825","20,357,777"
SpecialK,18-Jan,"8,900","49,571,350","24,858,091"
SpecialK,17-Dec,"9,633","55,630,254","28,170,634"
SpecialK,17-Nov,"9,400","47,632,686","23,845,743"
SpecialK,17-Oct,"9,428","57,881,882","25,676,582"
Cheez It,19-May,1,363,261
Cheez It,19-Apr,1,572,467
Cheez It,19-Mar,2,257,130
Cheez It,19-Feb,0,0,0
Cheez It,19-Jan,0,0,0
Cheez It,18-Dec,1,13,5
Cheez It,18-Nov,0,0,0
Cheez It,18-Oct,0,0,0
Cheez It,18-Sep,0,0,0
Cheez It,18-Aug,1,7,3
Cheez It,18-Jul,1,5,1
Cheez It,18-Jun,0,0,0
Cheez It,18-May,0,0,0
Cheez It,18-Apr,1,133,11
Cheez It,18-Mar,1,126,32
Cheez It,18-Feb,1,227,146
Cheez It,18-Jan,0,0,0
Cheez It,17-Dec,1,210,70
Cheez It,17-Nov,1,318,127
Cheez It,17-Oct,1,675,378
Chees-It,19-May,35,"229,640","58,038"
Chees-It,19-Apr,38,"44,563","31,681"
Chees-It,19-Mar,30,"44,271","34,056"
Chees-It,19-Feb,19,"26,177","19,598"
Chees-It,19-Jan,32,"31,171","26,692"
Chees-It,18-Dec,35,"29,578","26,570"
Chees-It,18-Nov,37,"42,849","31,714"
Chees-It,18-Oct,29,"15,058","6,449"
Chees-It,18-Sep,24,"18,152","8,463"
Chees-It,18-Aug,29,"23,473","11,787"
Chees-It,18-Jul,20,"24,391","12,040"
Chees-It,18-Jun,23,"29,905","11,498"
Chees-It,18-May,20,"16,664","7,962"
Chees-It,18-Apr,17,"16,126","6,297"
Chees-It,18-Mar,17,"27,973","10,768"
Chees-It,18-Feb,12,"19,619","6,133"
Chees-It,18-Jan,15,"13,516","7,454"
Chees-It,17-Dec,19,"25,407","8,151"
Chees-It,17-Nov,17,"15,625","7,548"
Chees-It,17-Oct,14,"6,061","2,951"
Mondeles,19-May,0,0,0
Mondeles,19-Apr,0,0,0
Mondeles,19-Mar,0,0,0
Mondeles,19-Feb,0,0,0
Mondeles,19-Jan,0,0,0
Mondeles,18-Dec,0,0,0
Mondeles,18-Nov,0,0,0
Mondeles,18-Oct,0,0,0
Mondeles,18-Sep,0,0,0
Mondeles,18-Aug,0,0,0
Mondeles,18-Jul,0,0,0
